wall_time,rel_time,payload_t,root_x,root_y,root_z,stream_id,step_m
1779872367.356397,11.885554,721.380127,-1.967825,3.140189,0.826269,1779872367356-0,0.002037
1779872367.376260,11.905417,721.400085,-1.967125,3.139988,0.825928,1779872367376-0,0.000803
1779872367.403739,11.932896,721.420044,-1.966042,3.139692,0.825374,1779872367396-0,0.001252
1779872367.416455,11.945612,721.440063,-1.965533,3.139449,0.825123,1779872367416-0,0.000618
1779872367.436608,11.965765,721.460083,-1.965092,3.139297,0.824841,1779872367436-0,0.000544
1779872367.456478,11.985636,721.480042,-1.964735,3.139048,0.824663,1779872367456-0,0.000471
1779872367.476339,12.005496,721.500061,-1.964544,3.138995,0.824486,1779872367476-0,0.000265
1779872367.501144,12.030301,721.520081,-1.964755,3.139183,0.824521,1779872367496-0,0.000284
1779872367.516333,12.045491,721.540039,-1.965771,3.139979,0.824837,1779872367516-0,0.001330
1779872367.536463,12.065620,721.560059,-1.966720,3.140724,0.825156,1779872367536-0,0.001248
1779872367.556722,12.085879,721.580078,-1.968605,3.142197,0.825794,1779872367556-0,0.002476
1779872367.576283,12.105440,721.600037,-1.969403,3.142771,0.826059,1779872367576-0,0.001018
1779872367.596378,12.125535,721.620056,-1.970772,3.143655,0.826505,1779872367596-0,0.001690
1779872367.621014,12.150171,721.640076,-1.971367,3.143989,0.826695,1779872367616-0,0.000708
1779872367.636632,12.165789,721.660034,-1.973639,3.145611,0.827444,1779872367636-0,0.002890
1779872367.656497,12.185655,721.680054,-1.977855,3.148405,0.828854,1779872367656-0,0.005251
1779872367.676910,12.206068,721.700134,-1.978893,3.148225,0.829210,1779872367676-0,0.001112
1779872367.696728,12.225885,721.720276,-1.978415,3.147128,0.829055,1779872367696-0,0.001206
1779872367.722147,12.251304,721.740051,-1.978828,3.146747,0.829214,1779872367716-0,0.000583
1779872367.736246,12.265403,721.760071,-1.978955,3.146307,0.829290,1779872367736-0,0.000464
1779872367.756391,12.285548,721.780029,-1.978383,3.144991,0.829156,1779872367756-0,0.001441
1779872367.777227,12.306384,721.800049,-1.978485,3.144640,0.829237,1779872367776-0,0.000375
1779872367.796317,12.325474,721.820068,-1.978260,3.143347,0.829278,1779872367796-0,0.001314
1779872367.816239,12.345396,721.840027,-1.978606,3.143159,0.829469,1779872367816-0,0.000437
1779872367.842443,12.371601,721.860046,-1.978906,3.142419,0.829720,1779872367836-0,0.000838
1779872367.856440,12.385597,721.880066,-1.978752,3.141827,0.829728,1779872367856-0,0.000611
1779872367.876324,12.405481,721.900024,-1.980126,3.141956,0.830490,1779872367876-0,0.001577
1779872367.896284,12.425441,721.920044,-1.980074,3.141512,0.830558,1779872367896-0,0.000452
1779872367.916316,12.445473,721.940063,-1.981418,3.141824,0.831342,1779872367916-0,0.001587
1779872367.942300,12.471457,721.960022,-1.981476,3.141551,0.831457,1779872367936-0,0.000301
1779872367.956515,12.485672,721.980042,-1.982418,3.141697,0.832059,1779872367956-0,0.001127
1779872367.976346,12.505503,722.000061,-1.982680,3.141614,0.832267,1779872367976-0,0.000345
1779872367.996477,12.525634,722.020081,-1.983288,3.141399,0.832810,1779872367996-0,0.000843
1779872368.016283,12.545440,722.040100,-1.983281,3.141104,0.832959,1779872368016-0,0.000330
1779872368.036281,12.565438,722.060059,-1.983518,3.140720,0.833441,1779872368036-0,0.000660
1779872368.064177,12.593334,722.080078,-1.983019,3.140032,0.833381,1779872368056-0,0.000852
1779872368.076689,12.605847,722.100159,-1.981432,3.138065,0.832997,1779872368076-0,0.002557
1779872368.096317,12.625474,722.120056,-1.981183,3.137649,0.832980,1779872368096-0,0.000485
1779872368.116278,12.645435,722.140076,-1.979667,3.136110,0.832378,1779872368116-0,0.002242
1779872368.136405,12.665562,722.160095,-1.979697,3.135970,0.832445,1779872368136-0,0.000158
1779872368.161162,12.690319,722.180054,-1.979717,3.135832,0.832482,1779872368156-0,0.000145
1779872368.177249,12.706406,722.200073,-1.979722,3.135750,0.832483,1779872368176-0,0.000082
1779872368.196503,12.725661,722.220032,-1.979702,3.135567,0.832427,1779872368196-0,0.000193
1779872368.216405,12.745562,722.240051,-1.978786,3.134743,0.831945,1779872368216-0,0.001323
1779872368.236474,12.765631,722.260071,-1.975215,3.131705,0.830077,1779872368236-0,0.005047
1779872368.259801,12.788958,722.280090,-1.972820,3.129731,0.828800,1779872368256-0,0.003355
1779872368.276983,12.806140,722.300049,-1.969563,3.127148,0.827066,1779872368276-0,0.004504
1779872368.296279,12.825436,722.320068,-1.970383,3.127923,0.827384,1779872368296-0,0.001172
1779872368.316433,12.845590,722.340027,-1.970836,3.128654,0.827502,1779872368316-0,0.000868
1779872368.336264,12.865421,722.360046,-1.971176,3.129256,0.827614,1779872368336-0,0.000701
1779872368.356390,12.885547,722.380066,-1.971254,3.129789,0.827560,1779872368356-0,0.000541
1779872368.379838,12.908995,722.400146,-1.971369,3.130136,0.827530,1779872368376-0,0.000367
1779872368.396589,12.925746,722.420044,-1.971229,3.130717,0.827273,1779872368396-0,0.000650
1779872368.416371,12.945528,722.440063,-1.969960,3.130105,0.826665,1779872368416-0,0.001535
1779872368.436494,12.965651,722.460083,-1.969217,3.130650,0.826233,1779872368436-0,0.001017
1779872368.456295,12.985453,722.480042,-1.968257,3.130477,0.825810,1779872368456-0,0.001064
1779872368.476671,13.005828,722.500061,-1.967036,3.131062,0.825282,1779872368476-0,0.001453
1779872368.503185,13.032342,722.520081,-1.966350,3.131152,0.825003,1779872368496-0,0.000746
1779872368.516290,13.045447,722.540039,-1.964581,3.131142,0.824286,1779872368516-0,0.001909
1779872368.536431,13.065588,722.560059,-1.963405,3.130681,0.823824,1779872368536-0,0.001346
1779872368.556270,13.085427,722.580017,-1.962670,3.130949,0.823483,1779872368556-0,0.000854
1779872368.576256,13.105413,722.600037,-1.961871,3.130577,0.823137,1779872368576-0,0.000946
1779872368.596638,13.125795,722.620239,-1.961844,3.130990,0.823067,1779872368596-0,0.000420
1779872368.622360,13.151517,722.640198,-1.961699,3.130923,0.823037,1779872368616-0,0.000162
1779872368.636315,13.165472,722.660034,-1.961648,3.130767,0.823097,1779872368636-0,0.000175
1779872368.656298,13.185455,722.680054,-1.962062,3.130958,0.823278,1779872368656-0,0.000491
1779872368.677670,13.206827,722.700073,-1.962647,3.130780,0.823502,1779872368677-0,0.000651
1779872368.696220,13.225377,722.720032,-1.962883,3.130685,0.823579,1779872368696-0,0.000265
1779872368.716372,13.245530,722.740112,-1.963741,3.130790,0.823877,1779872368716-0,0.000914
1779872368.740695,13.269853,722.760071,-1.964151,3.130970,0.824024,1779872368736-0,0.000472
1779872368.756389,13.285546,722.780029,-1.965098,3.131508,0.824362,1779872368756-0,0.001140
1779872368.776454,13.305612,722.800049,-1.965492,3.131705,0.824492,1779872368776-0,0.000459
1779872368.796256,13.325413,722.820068,-1.967744,3.133205,0.825272,1779872368796-0,0.002816
1779872368.816229,13.345387,722.840027,-1.971696,3.136197,0.826694,1779872368816-0,0.005156
1779872368.836564,13.365721,722.860046,-1.974374,3.137716,0.827596,1779872368836-0,0.003209
1779872368.862431,13.391588,722.880066,-1.974481,3.137509,0.827585,1779872368856-0,0.000234
1779872368.876437,13.405594,722.900146,-1.974846,3.137266,0.827611,1779872368876-0,0.000439
1779872368.896383,13.425540,722.920044,-1.974859,3.137009,0.827564,1779872368896-0,0.000261
1779872368.916585,13.445743,722.940063,-1.974821,3.136443,0.827475,1779872368916-0,0.000575
1779872368.936743,13.465900,722.960083,-1.975451,3.136642,0.827674,1779872368936-0,0.000690
1779872368.962038,13.491195,722.980042,-1.975233,3.136021,0.827585,1779872368956-0,0.000664
1779872368.976377,13.505534,723.000061,-1.974537,3.135229,0.827334,1779872368976-0,0.001084
1779872368.996358,13.525516,723.020081,-1.974113,3.134431,0.827199,1779872368996-0,0.000913
1779872369.016340,13.545497,723.040039,-1.973935,3.134074,0.827153,1779872369016-0,0.000402
1779872369.036544,13.565701,723.060059,-1.973770,3.133507,0.827151,1779872369036-0,0.000591
1779872369.056280,13.585437,723.080017,-1.973375,3.132893,0.827042,1779872369056-0,0.000738
1779872369.080854,13.610012,723.100037,-1.972830,3.132030,0.826892,1779872369076-0,0.001031
1779872369.096601,13.625758,723.120056,-1.972731,3.131753,0.826879,1779872369096-0,0.000294
1779872369.116315,13.645472,723.140076,-1.972644,3.131299,0.826897,1779872369116-0,0.000463
1779872369.136276,13.665434,723.160034,-1.973154,3.131570,0.827113,1779872369136-0,0.000616
1779872369.156438,13.685595,723.180054,-1.973151,3.131344,0.827102,1779872369156-0,0.000226
1779872369.182478,13.711636,723.200073,-1.973197,3.131299,0.827094,1779872369176-0,0.000064
1779872369.196253,13.725410,723.220032,-1.972941,3.130938,0.826867,1779872369196-0,0.000497
1779872369.216383,13.745540,723.240051,-1.973273,3.131131,0.826910,1779872369216-0,0.000386
1779872369.236390,13.765547,723.260071,-1.972887,3.130669,0.826566,1779872369236-0,0.000693
1779872369.256398,13.785555,723.280029,-1.973159,3.130787,0.826539,1779872369256-0,0.000298
1779872369.276305,13.805462,723.300049,-1.973861,3.131218,0.826640,1779872369276-0,0.000830
1779872369.300448,13.829605,723.320068,-1.973790,3.131118,0.826540,1779872369296-0,0.000158
1779872369.316432,13.845589,723.340027,-1.974657,3.131762,0.826676,1779872369316-0,0.001089
1779872369.336452,13.865609,723.360046,-1.974902,3.131952,0.826687,1779872369336-0,0.000310
1779872369.356496,13.885653,723.380066,-1.975504,3.132404,0.826765,1779872369356-0,0.000757
1779872369.376412,13.905569,723.400024,-1.975461,3.132344,0.826690,1779872369376-0,0.000104
1779872369.401659,13.930816,723.420044,-1.976136,3.132842,0.826850,1779872369396-0,0.000853
1779872369.416346,13.945503,723.440063,-1.976423,3.133078,0.826948,1779872369416-0,0.000384
1779872369.436722,13.965879,723.460205,-1.977021,3.133576,0.827194,1779872369436-0,0.000817
1779872369.456717,13.985874,723.480225,-1.978017,3.134364,0.827585,1779872369456-0,0.001329
1779872369.477514,14.006671,723.500061,-1.978395,3.134571,0.827779,1779872369477-0,0.000473
1779872369.502923,14.032080,723.520081,-1.978587,3.134650,0.827877,1779872369496-0,0.000230
1779872369.516621,14.045779,723.540039,-1.979666,3.135302,0.828318,1779872369516-0,0.001335
1779872369.536474,14.065632,723.560059,-1.980265,3.135606,0.828573,1779872369536-0,0.000719
1779872369.556601,14.085758,723.580078,-1.981056,3.135976,0.828987,1779872369556-0,0.000966
1779872369.576355,14.105512,723.600037,-1.981430,3.136151,0.829217,1779872369576-0,0.000473
1779872369.596379,14.125536,723.620056,-1.981914,3.136306,0.829632,1779872369596-0,0.000656
1779872369.621716,14.150873,723.640076,-1.981796,3.136143,0.829693,1779872369616-0,0.000210
1779872369.636515,14.165673,723.660034,-1.981338,3.135635,0.829720,1779872369636-0,0.000685
1779872369.656598,14.185755,723.680054,-1.981467,3.135602,0.829878,1779872369656-0,0.000208
1779872369.677418,14.206575,723.700562,-1.980780,3.134765,0.829745,1779872369677-0,0.001091
1779872369.696650,14.225807,723.720032,-1.980653,3.134520,0.829738,1779872369696-0,0.000276
1779872369.721694,14.250851,723.740051,-1.979622,3.133403,0.829383,1779872369716-0,0.001561
1779872369.736598,14.265755,723.760071,-1.980204,3.133708,0.829629,1779872369736-0,0.000702
1779872369.756696,14.285853,723.780029,-1.979414,3.132847,0.829310,1779872369756-0,0.001211
1779872369.776440,14.305597,723.800049,-1.978900,3.132315,0.829092,1779872369776-0,0.000772
1779872369.796370,14.325527,723.820068,-1.977306,3.130728,0.828396,1779872369796-0,0.002354
1779872369.816238,14.345395,723.840027,-1.976781,3.130156,0.828149,1779872369816-0,0.000815
1779872369.840605,14.369762,723.860046,-1.975987,3.129198,0.827741,1779872369836-0,0.001309
1779872369.856428,14.385585,723.880066,-1.975624,3.128696,0.827528,1779872369856-0,0.000656
1779872369.876393,14.405550,723.900024,-1.974373,3.127350,0.826895,1779872369876-0,0.001944
1779872369.896368,14.425525,723.920044,-1.972340,3.125483,0.825961,1779872369896-0,0.002914
1779872369.916360,14.445518,723.940063,-1.968751,3.122206,0.824238,1779872369916-0,0.005156
1779872369.941738,14.470895,723.960022,-1.968664,3.121917,0.824016,1779872369936-0,0.000375
1779872369.956313,14.485470,723.980042,-1.970459,3.123149,0.824567,1779872369956-0,0.002246
1779872369.976306,14.505463,724.000061,-1.972151,3.124448,0.825195,1779872369976-0,0.002224
1779872369.996685,14.525842,724.020203,-1.975370,3.126965,0.826410,1779872369996-0,0.004263
1779872370.016452,14.545609,724.040222,-1.976778,3.128085,0.826953,1779872370016-0,0.001880
1779872370.043486,14.572643,724.060181,-1.979733,3.130455,0.828099,1779872370036-0,0.003957
1779872370.056346,14.585504,724.080078,-1.980904,3.131405,0.828547,1779872370056-0,0.001574
1779872370.077878,14.607036,724.100037,-1.982740,3.132915,0.829237,1779872370077-0,0.002475
1779872370.096493,14.625650,724.120056,-1.984488,3.134347,0.829885,1779872370096-0,0.002352
1779872370.116339,14.645496,724.140076,-1.986163,3.135734,0.830510,1779872370116-0,0.002262
1779872370.136401,14.665558,724.160034,-1.987388,3.136745,0.830963,1779872370136-0,0.001651
1779872370.162418,14.691576,724.180054,-1.988723,3.137851,0.831454,1779872370156-0,0.001803
1779872370.176502,14.705659,724.200073,-1.989145,3.138204,0.831608,1779872370176-0,0.000571
1779872370.196227,14.725384,724.220032,-1.990918,3.139658,0.832232,1779872370196-0,0.002376
1779872370.216326,14.745483,724.240051,-1.991739,3.140321,0.832519,1779872370216-0,0.001093
1779872370.236214,14.765371,724.260071,-1.991802,3.140346,0.832550,1779872370236-0,0.000075
1779872370.256784,14.785941,724.280029,-1.991388,3.139987,0.832416,1779872370256-0,0.000564
1779872370.282741,14.811898,724.300049,-1.989954,3.138789,0.831938,1779872370276-0,0.001929
1779872370.296468,14.825625,724.320068,-1.989357,3.138283,0.831737,1779872370296-0,0.000808
1779872370.316489,14.845647,724.340088,-1.988340,3.137408,0.831390,1779872370316-0,0.001386
1779872370.336825,14.865982,724.360168,-1.987764,3.136898,0.831189,1779872370336-0,0.000795
1779872370.356717,14.885875,724.380066,-1.987010,3.136209,0.830916,1779872370356-0,0.001057
1779872370.376730,14.905887,724.400085,-1.986671,3.135887,0.830785,1779872370376-0,0.000485
1779872370.400919,14.930076,724.420044,-1.985945,3.135169,0.830494,1779872370396-0,0.001063
1779872370.416460,14.945617,724.440063,-1.985556,3.134768,0.830333,1779872370416-0,0.000582
1779872370.436251,14.965408,724.460022,-1.985053,3.134115,0.830093,1779872370436-0,0.000859
1779872370.456267,14.985425,724.480042,-1.984647,3.133587,0.829910,1779872370456-0,0.000690
1779872370.476696,15.005853,724.500061,-1.984549,3.133283,0.829874,1779872370476-0,0.000321
1779872370.496721,15.025878,724.520081,-1.984151,3.132900,0.829751,1779872370496-0,0.000565
1779872370.521036,15.050194,724.540039,-1.984205,3.132891,0.829873,1779872370516-0,0.000133
1779872370.536716,15.065873,724.560181,-1.984061,3.132791,0.829877,1779872370536-0,0.000175
1779872370.556458,15.085615,724.580078,-1.983874,3.132711,0.829932,1779872370556-0,0.000211
1779872370.576468,15.105625,724.600037,-1.983755,3.132664,0.829956,1779872370576-0,0.000130
1779872370.596371,15.125528,724.620056,-1.983431,3.132536,0.829993,1779872370596-0,0.000350
1779872370.616565,15.145722,724.640076,-1.983499,3.132652,0.830090,1779872370616-0,0.000165
1779872370.641090,15.170247,724.660095,-1.983403,3.132701,0.830196,1779872370636-0,0.000151
1779872370.656453,15.185610,724.680054,-1.982580,3.132129,0.829966,1779872370656-0,0.001028
1779872370.676738,15.205895,724.700195,-1.982345,3.132083,0.829997,1779872370676-0,0.000242
1779872370.696607,15.225764,724.720032,-1.981554,3.131522,0.829744,1779872370696-0,0.001002
1779872370.716357,15.245514,724.740051,-1.981189,3.131415,0.829705,1779872370716-0,0.000383
1779872370.736382,15.265539,724.760071,-1.980971,3.131316,0.829654,1779872370736-0,0.000245
1779872370.762846,15.292003,724.780212,-1.980332,3.130956,0.829463,1779872370756-0,0.000757
1779872370.776486,15.305643,724.800171,-1.979430,3.130283,0.829123,1779872370776-0,0.001177
1779872370.796273,15.325430,724.820068,-1.977879,3.129158,0.828534,1779872370796-0,0.002004
1779872370.816366,15.345523,724.840027,-1.977222,3.128692,0.828281,1779872370816-0,0.000844
1779872370.836252,15.365409,724.860046,-1.976122,3.127930,0.827851,1779872370836-0,0.001406
1779872370.856333,15.385491,724.880066,-1.975535,3.127537,0.827617,1779872370856-0,0.000744
1779872370.880978,15.410135,724.900085,-1.974858,3.127103,0.827339,1779872370876-0,0.000851
1779872370.896467,15.425625,724.920044,-1.974602,3.126951,0.827231,1779872370896-0,0.000317
1779872370.916449,15.445606,724.940063,-1.974198,3.126747,0.827051,1779872370916-0,0.000486
1779872370.936288,15.465445,724.960022,-1.974101,3.126721,0.827003,1779872370936-0,0.000112
1779872370.956461,15.485618,724.980042,-1.971492,3.124760,0.825902,1779872370956-0,0.003444
1779872370.981147,15.510304,725.000061,-1.969865,3.123582,0.825184,1779872370976-0,0.002133
1779872370.996539,15.525697,725.020020,-1.971995,3.125532,0.826013,1779872370996-0,0.003005
1779872371.016667,15.545824,725.040039,-1.972992,3.126445,0.826404,1779872371016-0,0.001407
1779872371.036630,15.565787,725.060059,-1.975204,3.128404,0.827285,1779872371036-0,0.003083
1779872371.056419,15.585576,725.080139,-1.976081,3.129207,0.827631,1779872371056-0,0.001238
1779872371.076607,15.605764,725.100159,-1.977757,3.130713,0.828279,1779872371076-0,0.002344
1779872371.102029,15.631186,725.120056,-1.978637,3.131495,0.828616,1779872371096-0,0.001225
1779872371.116471,15.645628,725.140198,-1.980686,3.133325,0.829406,1779872371116-0,0.002858
1779872371.136512,15.665669,725.160217,-1.981980,3.134459,0.829902,1779872371136-0,0.001790
1779872371.156311,15.685468,725.180054,-1.982964,3.135423,0.830278,1779872371156-0,0.001428
1779872371.176348,15.705505,725.200073,-1.983619,3.136042,0.830524,1779872371176-0,0.000934
1779872371.196409,15.725566,725.220154,-1.984996,3.137385,0.831030,1779872371196-0,0.001990
1779872371.221123,15.750280,725.240051,-1.985572,3.137943,0.831241,1779872371216-0,0.000828
1779872371.236326,15.765483,725.260071,-1.985877,3.138363,0.831355,1779872371236-0,0.000531
1779872371.256254,15.785412,725.280029,-1.985491,3.138156,0.831215,1779872371256-0,0.000459
1779872371.276369,15.805526,725.300049,-1.984555,3.137557,0.830870,1779872371276-0,0.001164
1779872371.296325,15.825482,725.320068,-1.984186,3.137348,0.830729,1779872371296-0,0.000447
1779872371.316311,15.845468,725.340088,-1.983514,3.137041,0.830459,1779872371316-0,0.000786
1779872371.342588,15.871746,725.360046,-1.983289,3.136971,0.830363,1779872371336-0,0.000255
1779872371.357167,15.886324,725.380066,-1.982918,3.136916,0.830193,1779872371356-0,0.000411
1779872371.376364,15.905521,725.400085,-1.982715,3.136929,0.830090,1779872371376-0,0.000228
1779872371.396502,15.925659,725.420227,-1.982452,3.137002,0.829949,1779872371396-0,0.000307
1779872371.416473,15.945630,725.440186,-1.982292,3.137074,0.829862,1779872371416-0,0.000195
1779872371.444077,15.973235,725.460083,-1.982101,3.137179,0.829758,1779872371436-0,0.000242
1779872371.456334,15.985491,725.480042,-1.981948,3.137269,0.829681,1779872371456-0,0.000194
1779872371.476377,16.005535,725.500061,-1.985432,3.140726,0.830929,1779872371476-0,0.005064
1779872371.496739,16.025896,725.520081,-1.985541,3.141137,0.830980,1779872371496-0,0.000429
1779872371.516582,16.045739,725.540222,-1.985503,3.141797,0.831014,1779872371516-0,0.000662
1779872371.541227,16.070385,725.560059,-1.985297,3.141920,0.830968,1779872371536-0,0.000244
1779872371.556359,16.085516,725.580078,-1.985150,3.142359,0.830985,1779872371556-0,0.000463
1779872371.576410,16.105567,725.600037,-1.985323,3.142777,0.831086,1779872371576-0,0.000463
1779872371.596562,16.125719,725.620056,-1.985116,3.143278,0.831116,1779872371596-0,0.000543
1779872371.616393,16.145550,725.640076,-1.985586,3.143960,0.831339,1779872371616-0,0.000858
1779872371.636468,16.165625,725.660034,-1.985735,3.144697,0.831510,1779872371636-0,0.000771
1779872371.661906,16.191063,725.680054,-1.985758,3.145134,0.831600,1779872371656-0,0.000447
1779872371.676485,16.205642,725.700073,-1.985528,3.145549,0.831632,1779872371676-0,0.000476
1779872371.696394,16.225551,725.720154,-1.984999,3.145419,0.831495,1779872371696-0,0.000562
1779872371.716418,16.245575,725.740112,-1.984607,3.145752,0.831463,1779872371716-0,0.000515
1779872371.736298,16.265455,725.760071,-1.984153,3.145661,0.831340,1779872371736-0,0.000480
1779872371.756320,16.285478,725.780029,-1.982490,3.144802,0.830798,1779872371756-0,0.001948
1779872371.781194,16.310352,725.800049,-1.981616,3.144349,0.830508,1779872371776-0,0.001026
1779872371.796523,16.325680,725.820068,-1.979858,3.143606,0.829939,1779872371796-0,0.001992
1779872371.816278,16.345435,725.840088,-1.979211,3.143405,0.829736,1779872371816-0,0.000707
1779872371.836243,16.365400,725.860046,-1.978081,3.143187,0.829392,1779872371836-0,0.001201
1779872371.856361,16.385519,725.880066,-1.977432,3.143162,0.829207,1779872371856-0,0.000675
1779872371.882519,16.411676,725.900085,-1.976593,3.143284,0.828987,1779872371876-0,0.000876
1779872371.896271,16.425428,725.920044,-1.976229,3.143408,0.828902,1779872371896-0,0.000394
1779872371.916247,16.445404,725.940063,-1.975515,3.143846,0.828765,1779872371916-0,0.000849
1779872371.936230,16.465387,725.960022,-1.975263,3.144090,0.828731,1779872371936-0,0.000353
1779872371.956301,16.485459,725.980042,-1.974844,3.144664,0.828704,1779872371956-0,0.000711
1779872371.976213,16.505371,726.000061,-1.973752,3.144893,0.828451,1779872371976-0,0.001144
1779872372.004883,16.534040,726.020081,-1.974511,3.147424,0.829033,1779872371996-0,0.002705
1779872372.016320,16.545477,726.040039,-1.975192,3.148771,0.829417,1779872372016-0,0.001558
1779872372.036659,16.565816,726.060059,-1.976595,3.151440,0.830183,1779872372036-0,0.003111
1779872372.056256,16.585413,726.080078,-1.976906,3.152514,0.830430,1779872372056-0,0.001146
1779872372.076286,16.605443,726.100037,-1.978357,3.154933,0.831131,1779872372076-0,0.002906
1779872372.100994,16.630151,726.120056,-1.979260,3.156233,0.831528,1779872372096-0,0.001631
1779872372.116244,16.645401,726.140076,-1.980727,3.158625,0.832210,1779872372116-0,0.002888
1779872372.136291,16.665448,726.160034,-1.981496,3.159744,0.832545,1779872372136-0,0.001398
1779872372.156245,16.685402,726.180054,-1.982276,3.161242,0.832927,1779872372156-0,0.001732
1779872372.176221,16.705378,726.200073,-1.982817,3.162193,0.833170,1779872372176-0,0.001121
1779872372.196199,16.725356,726.220032,-1.983201,3.163219,0.833381,1779872372196-0,0.001116
1779872372.221902,16.751059,726.240051,-1.983827,3.164140,0.833632,1779872372216-0,0.001142
1779872372.236588,16.765745,726.260071,-1.984315,3.165220,0.833865,1779872372236-0,0.001208
1779872372.256312,16.785470,726.280029,-1.984733,3.166048,0.834054,1779872372256-0,0.000946
1779872372.276344,16.805501,726.300049,-1.984168,3.166143,0.833943,1779872372276-0,0.000583
1779872372.296297,16.825454,726.320068,-1.983517,3.165836,0.833765,1779872372296-0,0.000742
1779872372.320786,16.849943,726.340088,-1.981537,3.164706,0.833193,1779872372316-0,0.002350
1779872372.336478,16.865635,726.360046,-1.980822,3.164404,0.832997,1779872372336-0,0.000801
1779872372.356312,16.885469,726.380066,-1.979564,3.164064,0.832668,1779872372356-0,0.001344
1779872372.376295,16.905452,726.400085,-1.978820,3.164002,0.832483,1779872372376-0,0.000769
1779872372.396260,16.925417,726.420044,-1.977796,3.164118,0.832240,1779872372396-0,0.001059
1779872372.416253,16.945410,726.440063,-1.977147,3.164313,0.832090,1779872372416-0,0.000694
1779872372.443208,16.972365,726.460022,-1.976354,3.164675,0.831912,1779872372436-0,0.000890
1779872372.456362,16.985519,726.480042,-1.977022,3.166975,0.832280,1779872372456-0,0.002423
1779872372.476454,17.005611,726.500061,-1.975856,3.169288,0.832179,1779872372476-0,0.002593
1779872372.496428,17.025585,726.520020,-1.975060,3.170235,0.832087,1779872372496-0,0.001241
1779872372.516349,17.045506,726.540039,-1.974685,3.173698,0.832458,1779872372516-0,0.003503
1779872372.540894,17.070051,726.560059,-1.974918,3.175591,0.832817,1779872372536-0,0.001941
1779872372.556418,17.085575,726.580078,-1.974665,3.178674,0.833500,1779872372556-0,0.003167
1779872372.576507,17.105664,726.600037,-1.974254,3.180600,0.834020,1779872372576-0,0.002037
1779872372.596456,17.125613,726.620056,-1.973632,3.183742,0.835088,1779872372596-0,0.003377
1779872372.616597,17.145754,726.640076,-1.977218,3.177888,0.835948,1779872372616-0,0.006918
1779872372.640955,17.170112,726.660034,-1.984115,3.167833,0.833160,1779872372636-0,0.012509
1779872372.656228,17.185385,726.680054,-1.983613,3.166942,0.832908,1779872372656-0,0.001054
1779872372.676321,17.205478,726.700073,-1.980923,3.161958,0.831479,1779872372676-0,0.005841
1779872372.696435,17.225593,726.720154,-1.981199,3.160549,0.831159,1779872372696-0,0.001471
1779872372.716342,17.245500,726.740051,-1.981941,3.159753,0.831178,1779872372716-0,0.001088
1779872372.736428,17.265585,726.760071,-1.981967,3.159164,0.831149,1779872372736-0,0.000590
1779872372.761685,17.290842,726.780029,-1.981395,3.157255,0.830971,1779872372756-0,0.002001
1779872372.776491,17.305648,726.800049,-1.981017,3.156310,0.830851,1779872372776-0,0.001025
1779872372.796629,17.325786,726.820068,-1.981272,3.155506,0.830991,1779872372796-0,0.000855
1779872372.816657,17.345814,726.840027,-1.980796,3.154469,0.830925,1779872372816-0,0.001143
1779872372.836486,17.365644,726.860046,-1.981676,3.154603,0.831357,1779872372836-0,0.000990
1779872372.860645,17.389802,726.880066,-1.981470,3.154124,0.831324,1779872372856-0,0.000523
1779872372.876287,17.405444,726.900024,-1.982542,3.154586,0.831837,1779872372876-0,0.001275
1779872372.896270,17.425427,726.920044,-1.983086,3.154766,0.832117,1779872372896-0,0.000638
1779872372.916579,17.445736,726.940186,-1.981303,3.152546,0.831550,1779872372916-0,0.002904
1779872372.936540,17.465697,726.960144,-1.980502,3.151497,0.831251,1779872372936-0,0.001353
1779872372.960810,17.489967,726.980042,-1.980517,3.151021,0.831228,1779872372956-0,0.000477
1779872372.976228,17.505385,727.000061,-1.980572,3.150890,0.831243,1779872372976-0,0.000142
1779872372.996372,17.525529,727.020203,-1.979895,3.149934,0.830974,1779872372996-0,0.001202
1779872373.016343,17.545500,727.040039,-1.979272,3.149146,0.830715,1779872373016-0,0.001037
1779872373.036268,17.565425,727.060059,-1.978143,3.147801,0.830230,1779872373036-0,0.001822
1779872373.056265,17.585423,727.080078,-1.977061,3.146695,0.829792,1779872373056-0,0.001608
1779872373.081098,17.610255,727.100037,-1.975295,3.144803,0.829030,1779872373076-0,0.002698
1779872373.097295,17.626452,727.120239,-1.974394,3.143760,0.828608,1779872373096-0,0.001442
1779872373.116855,17.646013,727.140076,-1.973429,3.142489,0.828112,1779872373116-0,0.001671
1779872373.136559,17.665716,727.160095,-1.971781,3.140665,0.827384,1779872373136-0,0.002564
1779872373.156373,17.685530,727.180054,-1.967979,3.135839,0.825457,1779872373156-0,0.006439
1779872373.182657,17.711814,727.200073,-1.969716,3.136791,0.825996,1779872373176-0,0.002054
1779872373.196267,17.725425,727.220032,-1.972873,3.138470,0.827017,1779872373196-0,0.003718
1779872373.216349,17.745506,727.240051,-1.975652,3.140183,0.827962,1779872373216-0,0.003399
1779872373.236510,17.765667,727.260132,-1.979101,3.142139,0.829033,1779872373236-0,0.004107
1779872373.256294,17.785452,727.280029,-1.980975,3.143284,0.829617,1779872373256-0,0.002273
1779872373.276353,17.805510,727.300049,-1.984669,3.145593,0.830711,1779872373276-0,0.004492
