wall_time,rel_time,payload_t,root_x,root_y,root_z,stream_id,step_m
1779872167.116647,13.461197,521.140259,-4.145605,2.275231,0.835735,1779872167116-0,0.001754
1779872167.136366,13.480916,521.160034,-4.144459,2.276835,0.835462,1779872167136-0,0.001990
1779872167.156373,13.500923,521.180054,-4.143815,2.278141,0.835338,1779872167156-0,0.001461
1779872167.176455,13.521005,521.200073,-4.139418,2.280900,0.834646,1779872167176-0,0.005237
1779872167.196500,13.541050,521.220032,-4.136691,2.282537,0.834222,1779872167196-0,0.003209
1779872167.221829,13.566379,521.240173,-4.133306,2.286435,0.833782,1779872167216-0,0.005181
1779872167.236462,13.581012,521.260071,-4.132146,2.287940,0.833662,1779872167236-0,0.001904
1779872167.256329,13.600879,521.280029,-4.131074,2.290791,0.833624,1779872167256-0,0.003045
1779872167.276425,13.620974,521.300049,-4.130446,2.292253,0.833585,1779872167276-0,0.001592
1779872167.296461,13.641011,521.320068,-4.128763,2.295766,0.833436,1779872167296-0,0.003898
1779872167.316465,13.661015,521.340088,-4.127944,2.297320,0.833342,1779872167316-0,0.001759
1779872167.343432,13.687981,521.360046,-4.126171,2.300522,0.833111,1779872167336-0,0.003668
1779872167.356283,13.700832,521.380066,-4.124927,2.302734,0.832945,1779872167356-0,0.002543
1779872167.376343,13.720892,521.400024,-4.123021,2.306166,0.832698,1779872167376-0,0.003934
1779872167.396380,13.740930,521.420044,-4.122071,2.307909,0.832575,1779872167396-0,0.001989
1779872167.416471,13.761020,521.440063,-4.120233,2.311383,0.832327,1779872167416-0,0.003938
1779872167.445737,13.790286,521.460083,-4.118573,2.313247,0.832064,1779872167436-0,0.002510
1779872167.456289,13.800839,521.480042,-4.115553,2.316956,0.831567,1779872167456-0,0.004809
1779872167.476531,13.821081,521.500183,-4.113140,2.320093,0.831143,1779872167476-0,0.003981
1779872167.496272,13.840822,521.520081,-4.110803,2.323827,0.830716,1779872167496-0,0.004426
1779872167.516265,13.860815,521.540039,-4.110346,2.325592,0.830632,1779872167516-0,0.001825
1779872167.536302,13.880852,521.560059,-4.108569,2.329872,0.830298,1779872167536-0,0.004647
1779872167.561373,13.905923,521.580078,-4.108095,2.331663,0.830207,1779872167556-0,0.001855
1779872167.578137,13.922687,521.600098,-4.107115,2.335255,0.830021,1779872167576-0,0.003728
1779872167.596715,13.941265,521.620239,-4.106613,2.337052,0.829926,1779872167596-0,0.001868
1779872167.616593,13.961143,521.640198,-4.105410,2.341246,0.829705,1779872167616-0,0.004368
1779872167.636368,13.980917,521.660034,-4.104264,2.343143,0.829508,1779872167636-0,0.002225
1779872167.662154,14.006704,521.680054,-4.102187,2.346847,0.829172,1779872167656-0,0.004260
1779872167.677143,14.021693,521.700073,-4.101192,2.349201,0.829031,1779872167676-0,0.002560
1779872167.696359,14.040909,521.720032,-4.099533,2.352629,0.828818,1779872167696-0,0.003815
1779872167.716424,14.060974,521.740051,-4.099406,2.354174,0.828818,1779872167716-0,0.001550
1779872167.736392,14.080942,521.760071,-4.098579,2.357184,0.828747,1779872167736-0,0.003122
1779872167.763310,14.107860,521.780029,-4.098431,2.359022,0.828764,1779872167756-0,0.001844
1779872167.776562,14.121112,521.800049,-4.098171,2.361598,0.828794,1779872167776-0,0.002590
1779872167.796631,14.141180,521.820068,-4.098032,2.362807,0.828809,1779872167796-0,0.001217
1779872167.816785,14.161335,521.840027,-4.097716,2.365430,0.828835,1779872167816-0,0.002642
1779872167.836758,14.181308,521.860046,-4.097586,2.366470,0.828841,1779872167836-0,0.001048
1779872167.862983,14.207533,521.880249,-4.097327,2.368393,0.828842,1779872167856-0,0.001941
1779872167.876699,14.221249,521.900208,-4.097197,2.369277,0.828836,1779872167876-0,0.000893
1779872167.896434,14.240984,521.920044,-4.097027,2.370382,0.828816,1779872167896-0,0.001119
1779872167.916535,14.261085,521.940063,-4.096785,2.371911,0.828747,1779872167916-0,0.001549
1779872167.936435,14.280984,521.960144,-4.096564,2.373306,0.828622,1779872167936-0,0.001418
1779872167.956544,14.301094,521.980164,-4.096422,2.374169,0.828505,1779872167956-0,0.000883
1779872167.981288,14.325838,522.000061,-4.096213,2.375375,0.828282,1779872167976-0,0.001244
1779872167.996500,14.341050,522.020081,-4.096108,2.375937,0.828154,1779872167996-0,0.000586
1779872168.016489,14.361039,522.040039,-4.095857,2.377142,0.827833,1779872168016-0,0.001272
1779872168.036769,14.381318,522.060181,-4.095744,2.377613,0.827692,1779872168036-0,0.000504
1779872168.056434,14.400983,522.080078,-4.095504,2.378468,0.827427,1779872168056-0,0.000927
1779872168.076601,14.421150,522.100159,-4.095376,2.378854,0.827308,1779872168076-0,0.000424
1779872168.102136,14.446685,522.120056,-4.095064,2.379654,0.827063,1779872168096-0,0.000893
1779872168.116551,14.461101,522.140137,-4.094930,2.379959,0.826971,1779872168116-0,0.000345
1779872168.136836,14.481385,522.160217,-4.094620,2.380581,0.826783,1779872168136-0,0.000720
1779872168.156407,14.500957,522.180054,-4.094484,2.380806,0.826712,1779872168156-0,0.000272
1779872168.176636,14.521185,522.200134,-4.094206,2.381176,0.826586,1779872168176-0,0.000480
1779872168.201436,14.545985,522.220032,-4.094063,2.381325,0.826530,1779872168196-0,0.000214
1779872168.216379,14.560929,522.240051,-4.093718,2.381588,0.826412,1779872168216-0,0.000449
1779872168.236295,14.580844,522.260071,-4.093564,2.381665,0.826366,1779872168236-0,0.000179
1779872168.256663,14.601213,522.280090,-4.093240,2.381766,0.826278,1779872168256-0,0.000350
1779872168.276644,14.621193,522.300171,-4.093012,2.381793,0.826222,1779872168276-0,0.000237
1779872168.302086,14.646636,522.320068,-4.092655,2.381775,0.826138,1779872168296-0,0.000367
1779872168.316582,14.661132,522.340027,-4.092472,2.381739,0.826098,1779872168316-0,0.000191
1779872168.336467,14.681017,522.360046,-4.092104,2.381610,0.826020,1779872168336-0,0.000398
1779872168.356364,14.700914,522.380066,-4.091864,2.381479,0.825973,1779872168356-0,0.000277
1779872168.376318,14.720868,522.400024,-4.091522,2.381210,0.825916,1779872168376-0,0.000439
1779872168.396253,14.740802,522.420044,-4.091311,2.380980,0.825887,1779872168396-0,0.000313
1779872168.422460,14.767010,522.440186,-4.091033,2.380553,0.825860,1779872168416-0,0.000510
1779872168.436742,14.781291,522.460205,-4.090910,2.380304,0.825853,1779872168436-0,0.000278
1779872168.456801,14.801351,522.480164,-4.090689,2.379741,0.825850,1779872168456-0,0.000605
1779872168.476660,14.821210,522.500061,-4.090588,2.379430,0.825854,1779872168476-0,0.000328
1779872168.496509,14.841058,522.520081,-4.090407,2.378744,0.825870,1779872168496-0,0.000709
1779872168.523362,14.867912,522.540039,-4.090302,2.378240,0.825886,1779872168516-0,0.000515
1779872168.536920,14.881469,522.560059,-4.090188,2.377556,0.825911,1779872168536-0,0.000694
1779872168.556501,14.901051,522.580078,-4.090096,2.376814,0.825942,1779872168556-0,0.000749
1779872168.576360,14.920910,522.600037,-4.090013,2.375846,0.825984,1779872168576-0,0.000972
1779872168.596553,14.941103,522.620056,-4.089985,2.375331,0.826008,1779872168596-0,0.000516
1779872168.623008,14.967557,522.640076,-4.089961,2.374613,0.826040,1779872168616-0,0.000720
1779872168.636379,14.980928,522.660034,-4.089956,2.373465,0.826092,1779872168636-0,0.001149
1779872168.656297,15.000847,522.680054,-4.089993,2.372233,0.826151,1779872168656-0,0.001234
1779872168.676934,15.021484,522.700073,-4.090028,2.371584,0.826184,1779872168676-0,0.000650
1779872168.696305,15.040855,522.720032,-4.088695,2.369022,0.825989,1779872168696-0,0.002895
1779872168.716303,15.060853,522.740051,-4.086689,2.366898,0.825611,1779872168716-0,0.002946
1779872168.742721,15.087270,522.760071,-4.084560,2.364336,0.825202,1779872168736-0,0.003356
1779872168.756431,15.100980,522.780029,-4.085505,2.361607,0.825522,1779872168756-0,0.002905
1779872168.776451,15.121001,522.800049,-4.087726,2.360131,0.826137,1779872168776-0,0.002737
1779872168.796430,15.140980,522.820068,-4.089087,2.359048,0.826543,1779872168796-0,0.001786
1779872168.816605,15.161155,522.840088,-4.091215,2.357533,0.827183,1779872168816-0,0.002689
1779872168.841063,15.185613,522.860046,-4.093334,2.356830,0.827769,1779872168836-0,0.002309
1779872168.856320,15.200870,522.880066,-4.094303,2.355290,0.828104,1779872168856-0,0.001851
1779872168.876318,15.220868,522.900024,-4.096183,2.354138,0.828605,1779872168876-0,0.002261
1779872168.896397,15.240946,522.920044,-4.096638,2.353223,0.828741,1779872168896-0,0.001031
1779872168.916370,15.260919,522.940063,-4.098210,2.351613,0.829109,1779872168916-0,0.002280
1779872168.936286,15.280836,522.960022,-4.098967,2.350110,0.829253,1779872168936-0,0.001688
1779872168.961058,15.305608,522.980042,-4.100355,2.348925,0.829528,1779872168956-0,0.001846
1779872168.976932,15.321482,523.000061,-4.100696,2.348039,0.829581,1779872168976-0,0.000950
1779872168.996289,15.340839,523.020081,-4.102427,2.346497,0.829914,1779872168996-0,0.002343
1779872169.016268,15.360817,523.040039,-4.102408,2.345926,0.829908,1779872169016-0,0.000571
1779872169.036744,15.381294,523.060059,-4.103500,2.344397,0.830132,1779872169036-0,0.001892
1779872169.064172,15.408721,523.080078,-4.104014,2.343179,0.830221,1779872169056-0,0.001326
1779872169.076540,15.421089,523.100037,-4.103650,2.342393,0.830131,1779872169076-0,0.000870
1779872169.096519,15.441069,523.120117,-4.104420,2.341922,0.830266,1779872169096-0,0.000913
1779872169.116613,15.461162,523.140076,-4.104095,2.340846,0.830182,1779872169116-0,0.001127
1779872169.136493,15.481043,523.160034,-4.104170,2.340476,0.830192,1779872169136-0,0.000378
1779872169.156217,15.500767,523.180054,-4.104317,2.339825,0.830216,1779872169156-0,0.000667
1779872169.182386,15.526936,523.200073,-4.103849,2.339139,0.830124,1779872169176-0,0.000836
1779872169.196326,15.540876,523.220032,-4.103889,2.338898,0.830133,1779872169196-0,0.000244
1779872169.216285,15.560835,523.240051,-4.103931,2.338295,0.830148,1779872169216-0,0.000605
1779872169.236276,15.580826,523.260071,-4.103925,2.338022,0.830150,1779872169236-0,0.000273
1779872169.256439,15.600989,523.280151,-4.103862,2.337459,0.830143,1779872169256-0,0.000567
1779872169.282489,15.627038,523.300171,-4.103804,2.337171,0.830133,1779872169276-0,0.000294
1779872169.296489,15.641039,523.320190,-4.103605,2.336483,0.830099,1779872169296-0,0.000717
1779872169.316501,15.661051,523.340210,-4.103494,2.336182,0.830080,1779872169316-0,0.000322
1779872169.336256,15.680805,523.360046,-4.103231,2.335572,0.830038,1779872169336-0,0.000665
1779872169.356302,15.700851,523.380066,-4.103031,2.335170,0.830006,1779872169356-0,0.000451
1779872169.376325,15.720875,523.400085,-4.102815,2.334774,0.829971,1779872169376-0,0.000452
1779872169.402159,15.746708,523.420044,-4.102470,2.334194,0.829917,1779872169396-0,0.000677
1779872169.416276,15.760826,523.440063,-4.103476,2.333997,0.830164,1779872169416-0,0.001054
1779872169.436346,15.780895,523.460083,-4.104048,2.333917,0.830309,1779872169436-0,0.000595
1779872169.456417,15.800967,523.480042,-4.103776,2.333385,0.830289,1779872169456-0,0.000598
1779872169.476443,15.820993,523.500061,-4.104014,2.333064,0.830380,1779872169476-0,0.000410
1779872169.504681,15.849230,523.520081,-4.104207,2.332715,0.830462,1779872169496-0,0.000407
1779872169.516593,15.861143,523.540100,-4.104053,2.332341,0.830460,1779872169516-0,0.000404
1779872169.536311,15.880860,523.560059,-4.104364,2.332075,0.830561,1779872169536-0,0.000422
1779872169.556319,15.900869,523.580078,-4.104365,2.331532,0.830608,1779872169556-0,0.000545
1779872169.576463,15.921013,523.600098,-4.104255,2.331128,0.830611,1779872169576-0,0.000418
1779872169.603199,15.947748,523.620056,-4.103936,2.330465,0.830576,1779872169596-0,0.000737
1779872169.616322,15.960871,523.640076,-4.103945,2.330057,0.830597,1779872169616-0,0.000408
1779872169.636364,15.980913,523.660034,-4.103906,2.329514,0.830605,1779872169636-0,0.000544
1779872169.656408,16.000957,523.680115,-4.103464,2.328743,0.830513,1779872169656-0,0.000894
1779872169.676491,16.021041,523.700073,-4.103323,2.328361,0.830481,1779872169676-0,0.000408
1779872169.703207,16.047756,523.720032,-4.103168,2.327479,0.830436,1779872169696-0,0.000897
1779872169.716349,16.060899,523.740051,-4.103167,2.327105,0.830427,1779872169716-0,0.000374
1779872169.736327,16.080877,523.760071,-4.103248,2.326483,0.830429,1779872169736-0,0.000627
1779872169.756275,16.100825,523.780029,-4.103412,2.325864,0.830444,1779872169756-0,0.000642
1779872169.776652,16.121201,523.800171,-4.103702,2.325119,0.830476,1779872169776-0,0.000800
1779872169.804229,16.148779,523.820068,-4.103878,2.324747,0.830496,1779872169796-0,0.000412
1779872169.816361,16.160911,523.840149,-4.104207,2.324130,0.830534,1779872169816-0,0.000700
1779872169.836429,16.180979,523.860168,-4.104572,2.323517,0.830577,1779872169836-0,0.000715
1779872169.856496,16.201046,523.880066,-4.104883,2.323024,0.830615,1779872169856-0,0.000584
1779872169.876495,16.221045,523.900085,-4.225815,2.273566,0.832328,1779872169876-0,0.130666
1779872169.896380,16.240929,523.920044,-4.257033,2.260854,0.828721,1779872169896-0,0.033900
1779872169.924327,16.268877,523.940063,-4.256156,2.261919,0.828814,1779872169916-0,0.001383
1779872169.936304,16.280854,523.960083,-4.257377,2.261580,0.828796,1779872169936-0,0.001267
1779872169.956470,16.301020,523.980103,-4.258712,2.261981,0.829218,1779872169956-0,0.001456
1779872169.977626,16.322175,524.000061,-4.257955,2.263143,0.829738,1779872169977-0,0.001481
1779872169.996399,16.340949,524.020081,-4.256701,2.265356,0.830602,1779872169996-0,0.002686
1779872170.022871,16.367421,524.040039,-4.256132,2.267030,0.831091,1779872170016-0,0.001834
1779872170.036505,16.381055,524.060120,-4.255703,2.268593,0.831244,1779872170036-0,0.001628
1779872170.056353,16.400903,524.080078,-4.254815,2.269733,0.831197,1779872170056-0,0.001446
1779872170.076673,16.421222,524.100098,-4.253751,2.271655,0.830603,1779872170076-0,0.002276
1779872170.096727,16.441277,524.120239,-4.252327,2.272924,0.830223,1779872170096-0,0.001945
1779872170.122153,16.466702,524.140015,-4.249334,2.275233,0.829539,1779872170116-0,0.003841
1779872170.136352,16.480902,524.160034,-4.247136,2.277405,0.828839,1779872170136-0,0.003169
1779872170.156537,16.501086,524.180054,-4.244740,2.279740,0.828173,1779872170156-0,0.003411
1779872170.176370,16.520920,524.200073,-4.243913,2.281203,0.827822,1779872170176-0,0.001716
1779872170.196447,16.540997,524.220093,-4.242157,2.284022,0.827452,1779872170196-0,0.003342
1779872170.216796,16.561346,524.240234,-4.240685,2.286273,0.827402,1779872170216-0,0.002690
1779872170.241349,16.585899,524.260193,-4.238662,2.291235,0.827807,1779872170236-0,0.005374
1779872170.256555,16.601105,524.280029,-4.238494,2.294525,0.828270,1779872170256-0,0.003327
1779872170.276360,16.620910,524.300049,-4.237277,2.301700,0.829761,1779872170276-0,0.007428
1779872170.296453,16.641003,524.320068,-4.237182,2.304119,0.830227,1779872170296-0,0.002465
1779872170.316311,16.660861,524.340088,-4.237320,2.308726,0.830952,1779872170316-0,0.004666
1779872170.336305,16.680855,524.360046,-4.236928,2.310475,0.831333,1779872170336-0,0.001833
1779872170.364292,16.708841,524.380432,-4.235534,2.314560,0.832496,1779872170356-0,0.004470
1779872170.376705,16.721255,524.400085,-4.233305,2.316956,0.833790,1779872170376-0,0.003520
1779872170.396304,16.740854,524.420044,-4.229383,2.319760,0.835937,1779872170396-0,0.005278
1779872170.416305,16.760855,524.440063,-4.223538,2.322912,0.838798,1779872170416-0,0.007230
1779872170.436327,16.780877,524.460083,-4.221176,2.324217,0.840085,1779872170436-0,0.002990
1779872170.463581,16.808131,524.480042,-4.215766,2.326151,0.843271,1779872170456-0,0.006570
1779872170.476354,16.820904,524.500061,-4.214755,2.326347,0.843983,1779872170476-0,0.001252
1779872170.497224,16.841774,524.520081,-4.213425,2.326101,0.845610,1779872170496-0,0.002116
1779872170.516806,16.861356,524.540039,-4.213313,2.325139,0.846724,1779872170516-0,0.001476
1779872170.536526,16.881076,524.560059,-4.213985,2.324622,0.847041,1779872170536-0,0.000906
1779872170.561541,16.906090,524.580078,-4.213745,2.323696,0.847975,1779872170556-0,0.001337
1779872170.576829,16.921378,524.600037,-4.213719,2.323600,0.848270,1779872170576-0,0.000311
1779872170.596470,16.941020,524.620056,-4.215920,2.324082,0.848040,1779872170596-0,0.002265
1779872170.616457,16.961006,524.640076,-4.217026,2.324336,0.847987,1779872170616-0,0.001136
1779872170.636350,16.980900,524.660034,-4.217500,2.324442,0.848110,1779872170636-0,0.000501
1779872170.656720,17.001269,524.680420,-4.217265,2.324353,0.848309,1779872170656-0,0.000321
1779872170.681859,17.026409,524.700073,-4.216563,2.324113,0.848828,1779872170676-0,0.000905
1779872170.696740,17.041290,524.720337,-4.215776,2.323892,0.849293,1779872170696-0,0.000940
1779872170.716543,17.061093,524.740051,-4.215321,2.323780,0.849524,1779872170716-0,0.000523
1779872170.736614,17.081163,524.760376,-4.214306,2.323551,0.849958,1779872170736-0,0.001127
1779872170.756413,17.100962,524.780029,-4.211007,2.322642,0.851006,1779872170756-0,0.003579
1779872170.776616,17.121166,524.800049,-4.206167,2.321349,0.852371,1779872170776-0,0.005192
1779872170.803852,17.148401,524.820068,-4.198211,2.319534,0.854076,1779872170796-0,0.008337
1779872170.816351,17.160901,524.840088,-4.193134,2.318570,0.854685,1779872170816-0,0.005203
1779872170.836293,17.180842,524.860046,-4.186944,2.317643,0.854699,1779872170836-0,0.006259
1779872170.856304,17.200854,524.880066,-4.184160,2.317331,0.854403,1779872170856-0,0.002817
1779872170.876347,17.220896,524.900024,-4.180113,2.317085,0.852747,1779872170876-0,0.004379
1779872170.896237,17.240787,524.920044,-4.179317,2.316875,0.851819,1779872170896-0,0.001241
1779872170.921680,17.266230,524.940063,-4.178455,2.315480,0.849932,1779872170916-0,0.002500
1779872170.936574,17.281124,524.960083,-4.177956,2.314309,0.848968,1779872170936-0,0.001597
1779872170.956280,17.300830,524.980042,-4.176431,2.311077,0.846621,1779872170956-0,0.004275
1779872170.976404,17.320954,525.000061,-4.175693,2.309746,0.845565,1779872170976-0,0.001853
1779872170.996341,17.340891,525.020081,-4.173543,2.307586,0.843507,1779872170996-0,0.003677
1779872171.021752,17.366302,525.040100,-4.171146,2.306484,0.841757,1779872171016-0,0.003166
1779872171.036323,17.380872,525.060059,-4.170006,2.306048,0.840638,1779872171036-0,0.001656
1779872171.056298,17.400848,525.080078,-4.171353,2.305424,0.839481,1779872171056-0,0.001883
1779872171.076411,17.420961,525.100037,-4.174242,2.303924,0.838187,1779872171076-0,0.003502
1779872171.096384,17.440934,525.120056,-4.173954,2.302909,0.837498,1779872171096-0,0.001261
1779872171.122467,17.467017,525.140076,-4.175034,2.300852,0.836605,1779872171116-0,0.002489
1779872171.136400,17.480950,525.160034,-4.175581,2.299212,0.836010,1779872171136-0,0.001828
1779872171.156356,17.500906,525.180054,-4.175643,2.296495,0.834973,1779872171156-0,0.002909
1779872171.176350,17.520900,525.200073,-4.174887,2.294882,0.834283,1779872171176-0,0.001911
1779872171.196291,17.540840,525.220032,-4.173815,2.291121,0.832767,1779872171196-0,0.004194
1779872171.216323,17.560873,525.240051,-4.174767,2.288631,0.831982,1779872171216-0,0.002780
1779872171.242303,17.586853,525.260071,-4.175688,2.285061,0.831054,1779872171237-0,0.003802
1779872171.256296,17.600846,525.280029,-4.176807,2.283244,0.830753,1779872171256-0,0.002155
1779872171.276326,17.620876,525.300049,-4.177434,2.279185,0.830179,1779872171276-0,0.004147
1779872171.296236,17.640786,525.320068,-4.177420,2.277861,0.830030,1779872171296-0,0.001332
1779872171.316313,17.660862,525.340027,-4.176787,2.275673,0.829801,1779872171316-0,0.002289
1779872171.336301,17.680851,525.360046,-4.177895,2.274395,0.829924,1779872171336-0,0.001696
1779872171.364455,17.709004,525.380188,-4.178555,2.273558,0.830066,1779872171356-0,0.001075
1779872171.376314,17.720864,525.400024,-4.178834,2.272059,0.830328,1779872171376-0,0.001547
1779872171.396289,17.740839,525.420044,-4.178135,2.270949,0.830449,1779872171396-0,0.001317
1779872171.416275,17.760825,525.440063,-4.176596,2.268614,0.830831,1779872171416-0,0.002823
1779872171.436347,17.780896,525.460083,-4.177412,2.267646,0.831369,1779872171436-0,0.001375
1779872171.461578,17.806128,525.480042,-4.177801,2.265073,0.832478,1779872171456-0,0.002829
1779872171.476341,17.820891,525.500061,-4.177997,2.264183,0.832912,1779872171476-0,0.001009
1779872171.496393,17.840943,525.520081,-4.177684,2.262075,0.833870,1779872171496-0,0.002337
1779872171.516247,17.860796,525.540039,-4.177398,2.260744,0.834541,1779872171516-0,0.001518
1779872171.536271,17.880821,525.560059,-4.176122,2.258831,0.835453,1779872171536-0,0.002474
1779872171.556259,17.900808,525.580017,-4.176357,2.258154,0.836134,1779872171556-0,0.000989
1779872171.581854,17.926404,525.600037,-4.175160,2.256339,0.837387,1779872171576-0,0.002509
1779872171.596290,17.940840,525.620056,-4.175169,2.255776,0.838041,1779872171596-0,0.000863
1779872171.616281,17.960831,525.640076,-4.174379,2.254692,0.839209,1779872171616-0,0.001779
1779872171.636345,17.980895,525.660034,-4.174143,2.254323,0.839776,1779872171636-0,0.000716
1779872171.656443,18.000993,525.680054,-4.172994,2.253586,0.840967,1779872171656-0,0.001812
1779872171.681672,18.026221,525.700073,-4.173462,2.253585,0.841596,1779872171676-0,0.000784
1779872171.696369,18.040918,525.720032,-4.172662,2.253377,0.842535,1779872171696-0,0.001251
1779872171.716362,18.060911,525.740051,-4.172522,2.253409,0.843134,1779872171716-0,0.000616
1779872171.736667,18.081217,525.760071,-4.172048,2.253494,0.843906,1779872171736-0,0.000910
1779872171.757342,18.101892,525.780090,-4.172252,2.253611,0.844298,1779872171756-0,0.000457
1779872171.783538,18.128088,525.800049,-4.171961,2.253797,0.844980,1779872171776-0,0.000765
1779872171.797050,18.141599,525.820557,-4.171742,2.253888,0.845207,1779872171796-0,0.000328
1779872171.818276,18.162826,525.840088,-4.171010,2.254158,0.845662,1779872171818-0,0.000903
1779872171.836446,18.180996,525.860046,-4.171166,2.254386,0.845981,1779872171836-0,0.000421
1779872171.857681,18.202230,525.880066,-4.171598,2.254777,0.846488,1779872171857-0,0.000772
1779872171.884145,18.228694,525.900085,-4.171303,2.254947,0.846647,1779872171876-0,0.000376
1779872171.896392,18.240942,525.920044,-4.170956,2.255322,0.846970,1779872171896-0,0.000605
1779872171.916783,18.261333,525.940430,-4.171066,2.255544,0.847138,1779872171916-0,0.000299
1779872171.936385,18.280935,525.960022,-4.170359,2.255847,0.847181,1779872171936-0,0.000771
1779872171.956392,18.300941,525.980042,-4.169950,2.255973,0.847122,1779872171956-0,0.000432
1779872171.976550,18.321099,526.000061,-4.169119,2.256236,0.846826,1779872171976-0,0.000920
1779872172.006045,18.350595,526.020081,-4.168561,2.256375,0.846629,1779872171996-0,0.000608
1779872172.016379,18.360928,526.040039,-4.167588,2.256820,0.846154,1779872172016-0,0.001171
1779872172.036795,18.381345,526.060059,-4.167211,2.257153,0.845895,1779872172036-0,0.000566
1779872172.056543,18.401093,526.080078,-4.167191,2.258185,0.845389,1779872172056-0,0.001150
1779872172.076426,18.420975,526.100037,-4.166572,2.259119,0.844905,1779872172076-0,0.001220
1779872172.096437,18.440987,526.120056,-4.165195,2.260760,0.844028,1779872172096-0,0.002314
1779872172.133503,18.478053,526.140076,-4.165153,2.262046,0.843477,1779872172116-0,0.001400
1779872172.136282,18.480832,526.160034,-4.164783,2.264062,0.842526,1779872172136-0,0.002259
1779872172.156407,18.500957,526.180054,-4.164093,2.265057,0.841947,1779872172156-0,0.001343
1779872172.176463,18.521013,526.200073,-4.162089,2.266915,0.840720,1779872172176-0,0.002995
1779872172.196640,18.541190,526.220032,-4.160964,2.267545,0.840293,1779872172196-0,0.001358
1779872172.230092,18.574641,526.240051,-4.157776,2.270033,0.839074,1779872172216-0,0.004223
1779872172.236403,18.580953,526.260071,-4.157890,2.271376,0.838777,1779872172236-0,0.001381
1779872172.256395,18.600945,526.280090,-4.155782,2.272871,0.838024,1779872172256-0,0.002692
1779872172.276986,18.621535,526.300049,-4.152019,2.273516,0.837170,1779872172276-0,0.003912
1779872172.296637,18.641186,526.320068,-4.147153,2.274768,0.836046,1779872172296-0,0.005148
1779872172.330201,18.674750,526.340088,-4.144787,2.275732,0.835563,1779872172316-0,0.002600
1779872172.336262,18.680812,526.360046,-4.144175,2.277459,0.835403,1779872172336-0,0.001839
1779872172.356587,18.701137,526.380066,-4.143609,2.278505,0.835302,1779872172356-0,0.001194
1779872172.376621,18.721171,526.400085,-4.137578,2.281984,0.834359,1779872172376-0,0.007026
1779872172.396375,18.740925,526.420044,-4.136245,2.283841,0.834172,1779872172396-0,0.002294
1779872172.416534,18.761084,526.440063,-4.132423,2.287022,0.833664,1779872172416-0,0.004999
1779872172.442592,18.787141,526.460083,-4.131823,2.288877,0.833655,1779872172436-0,0.001949
1779872172.457874,18.802423,526.480042,-4.130661,2.291763,0.833600,1779872172456-0,0.003112
1779872172.476563,18.821113,526.500061,-4.129997,2.293241,0.833551,1779872172476-0,0.001621
1779872172.496704,18.841254,526.520081,-4.128496,2.296280,0.833407,1779872172496-0,0.003393
1779872172.516530,18.861079,526.540039,-4.127370,2.298373,0.833270,1779872172516-0,0.002380
1779872172.536539,18.881089,526.560059,-4.125554,2.301619,0.833029,1779872172536-0,0.003728
1779872172.564992,18.909542,526.580078,-4.124611,2.303298,0.832904,1779872172556-0,0.001929
1779872172.576544,18.921093,526.600098,-4.122386,2.307328,0.832616,1779872172576-0,0.004613
1779872172.596425,18.940975,526.620056,-4.121448,2.309071,0.832492,1779872172596-0,0.001984
1779872172.616410,18.960959,526.640076,-4.119639,2.312535,0.832244,1779872172616-0,0.003916
1779872172.636625,18.981175,526.660034,-4.118049,2.314392,0.831989,1779872172636-0,0.002459
1779872172.676919,19.021468,526.680054,-4.115553,2.316956,0.831567,1779872172656-0,0.003603
1779872172.676932,19.021482,526.700073,-4.112267,2.320794,0.830983,1779872172676-0,0.005087
1779872172.697388,19.041938,526.720032,-4.110655,2.324413,0.830689,1779872172697-0,0.003972
1779872172.716660,19.061210,526.740112,-4.110020,2.326778,0.830571,1779872172716-0,0.002452
1779872172.736365,19.080915,526.760071,-4.108413,2.330468,0.830268,1779872172736-0,0.004037
1779872172.756580,19.101130,526.780090,-4.107934,2.332262,0.830177,1779872172756-0,0.001858
1779872172.791200,19.135750,526.800171,-4.106781,2.336453,0.829958,1779872172776-0,0.004353
1779872172.796245,19.140795,526.820068,-4.106273,2.338251,0.829863,1779872172796-0,0.001871
1779872172.816496,19.161046,526.840088,-4.104558,2.341960,0.829561,1779872172816-0,0.004097
1779872172.836369,19.180918,526.860046,-4.103304,2.344430,0.829349,1779872172836-0,0.002779
1779872172.856349,19.200898,526.880066,-4.101345,2.348085,0.829048,1779872172856-0,0.004157
1779872172.876622,19.221172,526.900085,-4.101112,2.349754,0.829023,1779872172876-0,0.001685
1779872172.909232,19.253782,526.920044,-4.100282,2.351479,0.828914,1779872172896-0,0.001918
1779872172.916315,19.260864,526.940063,-4.098694,2.355254,0.828732,1779872172916-0,0.004099
1779872172.936338,19.280888,526.960083,-4.098508,2.358114,0.828755,1779872172936-0,0.002866
1779872172.956344,19.300894,526.980042,-4.098391,2.359466,0.828768,1779872172956-0,0.001357
1779872172.976437,19.320987,527.000122,-4.098078,2.362410,0.828804,1779872172976-0,0.002960
1779872172.996325,19.340875,527.020081,-4.097939,2.363585,0.828818,1779872172996-0,0.001183
1779872173.024148,19.368698,527.040100,-4.097672,2.365782,0.828838,1779872173016-0,0.002214
1779872173.036347,19.380897,527.060059,-4.097500,2.367135,0.828843,1779872173036-0,0.001363
